unix_ts_recv,seq,rtt_ms,t_send_unix,warmup,test_id,condition,camera_mode,lidar_mode,video_enabled,lidar_enabled
1779496211.471688,213,5.0638,1779496211.4666243,False,C1_control_only,C1_control_only,off,off,False,False
1779496211.581047,214,13.8216,1779496211.5672255,False,C1_control_only,C1_control_only,off,off,False,False
1779496211.7223098,215,54.3797,1779496211.6679301,False,C1_control_only,C1_control_only,off,off,False,False
1779496211.8065512,216,38.3019,1779496211.7682493,False,C1_control_only,C1_control_only,off,off,False,False
1779496211.8838632,217,15.0743,1779496211.868789,False,C1_control_only,C1_control_only,off,off,False,False
1779496211.9918082,218,22.4741,1779496211.9693341,False,C1_control_only,C1_control_only,off,off,False,False
1779496212.0990481,219,29.4564,1779496212.0695918,False,C1_control_only,C1_control_only,off,off,False,False
1779496212.18258,220,12.4779,1779496212.1701021,False,C1_control_only,C1_control_only,off,off,False,False
1779496212.2847912,221,14.1199,1779496212.2706714,False,C1_control_only,C1_control_only,off,off,False,False
1779496212.3772311,222,6.2592,1779496212.370972,False,C1_control_only,C1_control_only,off,off,False,False
1779496212.5035675,223,32.0897,1779496212.4714777,False,C1_control_only,C1_control_only,off,off,False,False
1779496212.5954163,224,22.9042,1779496212.5725121,False,C1_control_only,C1_control_only,off,off,False,False
1779496212.6871078,225,13.8535,1779496212.6732543,False,C1_control_only,C1_control_only,off,off,False,False
1779496212.7847135,226,10.8619,1779496212.7738516,False,C1_control_only,C1_control_only,off,off,False,False
1779496212.8944077,227,20.0958,1779496212.874312,False,C1_control_only,C1_control_only,off,off,False,False
1779496213.0360022,228,61.4841,1779496212.974518,False,C1_control_only,C1_control_only,off,off,False,False
1779496213.114281,229,39.1421,1779496213.0751388,False,C1_control_only,C1_control_only,off,off,False,False
1779496213.2014427,230,25.8048,1779496213.175638,False,C1_control_only,C1_control_only,off,off,False,False
1779496213.2932804,231,17.2579,1779496213.2760224,False,C1_control_only,C1_control_only,off,off,False,False
1779496213.392191,232,15.419,1779496213.376772,False,C1_control_only,C1_control_only,off,off,False,False
1779496213.4907582,233,13.8574,1779496213.4769008,False,C1_control_only,C1_control_only,off,off,False,False
1779496213.583127,234,5.7151,1779496213.577412,False,C1_control_only,C1_control_only,off,off,False,False
1779496213.700033,235,21.9669,1779496213.678066,False,C1_control_only,C1_control_only,off,off,False,False
1779496213.8011487,236,22.6128,1779496213.7785358,False,C1_control_only,C1_control_only,off,off,False,False
1779496213.8963819,237,16.6919,1779496213.87969,False,C1_control_only,C1_control_only,off,off,False,False
1779496213.9868212,238,6.5608,1779496213.9802604,False,C1_control_only,C1_control_only,off,off,False,False
1779496214.0946672,239,14.2391,1779496214.0804281,False,C1_control_only,C1_control_only,off,off,False,False
1779496214.2041376,240,23.4241,1779496214.1807134,False,C1_control_only,C1_control_only,off,off,False,False
1779496214.2986066,241,17.5591,1779496214.2810476,False,C1_control_only,C1_control_only,off,off,False,False
1779496214.3944886,242,12.8567,1779496214.3816319,False,C1_control_only,C1_control_only,off,off,False,False
1779496214.4973004,243,14.8261,1779496214.4824743,False,C1_control_only,C1_control_only,off,off,False,False
1779496214.5941308,244,11.2121,1779496214.5829186,False,C1_control_only,C1_control_only,off,off,False,False
1779496214.7009983,245,17.6296,1779496214.6833687,False,C1_control_only,C1_control_only,off,off,False,False
1779496214.7987013,246,14.5564,1779496214.7841449,False,C1_control_only,C1_control_only,off,off,False,False
1779496214.8906324,247,5.9438,1779496214.8846886,False,C1_control_only,C1_control_only,off,off,False,False
1779496215.0377488,248,52.3386,1779496214.9854102,False,C1_control_only,C1_control_only,off,off,False,False
1779496215.1232247,249,37.3204,1779496215.0859044,False,C1_control_only,C1_control_only,off,off,False,False
1779496215.2102354,250,23.9217,1779496215.1863136,False,C1_control_only,C1_control_only,off,off,False,False
1779496215.296674,251,9.7196,1779496215.2869544,False,C1_control_only,C1_control_only,off,off,False,False
1779496215.4458601,252,58.1541,1779496215.387706,False,C1_control_only,C1_control_only,off,off,False,False
1779496215.532724,253,44.5447,1779496215.4881792,False,C1_control_only,C1_control_only,off,off,False,False
1779496215.6151912,254,26.4328,1779496215.5887585,False,C1_control_only,C1_control_only,off,off,False,False
1779496215.699953,255,10.7062,1779496215.689247,False,C1_control_only,C1_control_only,off,off,False,False
1779496215.8533535,256,63.2217,1779496215.7901318,False,C1_control_only,C1_control_only,off,off,False,False
1779496215.9389086,257,48.2132,1779496215.8906953,False,C1_control_only,C1_control_only,off,off,False,False
1779496216.0225966,258,31.4212,1779496215.9911754,False,C1_control_only,C1_control_only,off,off,False,False
1779496216.106398,259,14.8036,1779496216.0915945,False,C1_control_only,C1_control_only,off,off,False,False
1779496216.1990123,260,7.1192,1779496216.191893,False,C1_control_only,C1_control_only,off,off,False,False
1779496216.302728,261,10.1671,1779496216.2925608,False,C1_control_only,C1_control_only,off,off,False,False
1779496216.4118392,262,19.0816,1779496216.3927577,False,C1_control_only,C1_control_only,off,off,False,False
1779496216.5066943,263,13.3743,1779496216.49332,False,C1_control_only,C1_control_only,off,off,False,False
1779496216.6029491,264,9.037,1779496216.5939121,False,C1_control_only,C1_control_only,off,off,False,False
