unix_ts,event,topic,seq,test_id,condition,payload_bytes,active_camera_mode,active_lidar_mode,video_enabled,lidar_enabled,notes
1779492897.6784797,stat_pub,stat,-1,,,210,off,off,False,False,
1779492898.1788874,stat_pub,stat,-1,,,210,off,off,False,False,
1779492898.6792383,stat_pub,stat,-1,,,210,off,off,False,False,
1779492899.1796854,stat_pub,stat,-1,,,210,off,off,False,False,
1779492899.6801682,stat_pub,stat,-1,,,210,off,off,False,False,
1779492900.1806202,stat_pub,stat,-1,,,209,off,off,False,False,
1779492900.6808467,stat_pub,stat,-1,,,209,off,off,False,False,
1779492901.181081,stat_pub,stat,-1,,,208,off,off,False,False,
1779492901.6812649,stat_pub,stat,-1,,,209,off,off,False,False,
1779492902.1816142,stat_pub,stat,-1,,,210,off,off,False,False,
1779492902.6820583,stat_pub,stat,-1,,,210,off,off,False,False,
1779492903.1824403,stat_pub,stat,-1,,,210,off,off,False,False,
1779492903.6827927,stat_pub,stat,-1,,,210,off,off,False,False,
1779492904.1830947,stat_pub,stat,-1,,,210,off,off,False,False,
1779492904.6834705,stat_pub,stat,-1,,,210,off,off,False,False,
1779492905.1837726,stat_pub,stat,-1,,,210,off,off,False,False,
1779492905.6841931,stat_pub,stat,-1,,,210,off,off,False,False,
1779492906.1845405,stat_pub,stat,-1,,,210,off,off,False,False,
1779492906.684926,stat_pub,stat,-1,,,209,off,off,False,False,
1779492907.1850553,stat_pub,stat,-1,,,210,off,off,False,False,
1779492907.6854138,stat_pub,stat,-1,,,210,off,off,False,False,
1779492908.1855116,stat_pub,stat,-1,,,210,off,off,False,False,
1779492908.685937,stat_pub,stat,-1,,,209,off,off,False,False,
1779492909.1862888,stat_pub,stat,-1,,,210,off,off,False,False,
1779492909.6865592,stat_pub,stat,-1,,,210,off,off,False,False,
1779492910.187077,stat_pub,stat,-1,,,209,off,off,False,False,
1779492910.6874657,stat_pub,stat,-1,,,210,off,off,False,False,
1779492911.1877747,stat_pub,stat,-1,,,210,off,off,False,False,
1779492911.6882193,stat_pub,stat,-1,,,210,off,off,False,False,
1779492912.18877,stat_pub,stat,-1,,,208,off,off,False,False,
1779492912.6893306,stat_pub,stat,-1,,,210,off,off,False,False,
1779492913.189877,stat_pub,stat,-1,,,209,off,off,False,False,
1779492913.690311,stat_pub,stat,-1,,,207,off,off,False,False,
1779492914.1906936,stat_pub,stat,-1,,,208,off,off,False,False,
1779492914.6912737,stat_pub,stat,-1,,,208,off,off,False,False,
1779492915.1918924,stat_pub,stat,-1,,,210,off,off,False,False,
1779492915.6921172,stat_pub,stat,-1,,,210,off,off,False,False,
1779492916.1934428,stat_pub,stat,-1,,,210,off,off,False,False,
1779492916.6938562,stat_pub,stat,-1,,,210,off,off,False,False,
1779492917.1942716,stat_pub,stat,-1,,,210,off,off,False,False,
1779492917.694717,stat_pub,stat,-1,,,209,off,off,False,False,
1779492918.195075,stat_pub,stat,-1,,,209,off,off,False,False,
1779492918.695765,stat_pub,stat,-1,,,209,off,off,False,False,
1779492919.1961954,stat_pub,stat,-1,,,210,off,off,False,False,
1779492919.6968617,stat_pub,stat,-1,,,210,off,off,False,False,
1779492920.198336,stat_pub,stat,-1,,,209,off,off,False,False,
1779492920.6983628,stat_pub,stat,-1,,,210,off,off,False,False,
1779492921.199136,stat_pub,stat,-1,,,209,off,off,False,False,
1779492921.6996663,stat_pub,stat,-1,,,210,off,off,False,False,
1779492922.2001774,stat_pub,stat,-1,,,210,off,off,False,False,
1779492922.7006435,stat_pub,stat,-1,,,209,off,off,False,False,
1779492923.2012637,stat_pub,stat,-1,,,209,off,off,False,False,
1779492923.7018235,stat_pub,stat,-1,,,210,off,off,False,False,
1779492924.202337,stat_pub,stat,-1,,,209,off,off,False,False,
1779492924.7027526,stat_pub,stat,-1,,,210,off,off,False,False,
1779492925.2039797,stat_pub,stat,-1,,,210,off,off,False,False,
1779492925.7047474,stat_pub,stat,-1,,,210,off,off,False,False,
1779492926.2051382,stat_pub,stat,-1,,,210,off,off,False,False,
1779492926.7057164,stat_pub,stat,-1,,,210,off,off,False,False,
1779492927.2060401,stat_pub,stat,-1,,,210,off,off,False,False,
1779492927.7068145,stat_pub,stat,-1,,,210,off,off,False,False,
1779492928.207429,stat_pub,stat,-1,,,209,off,off,False,False,
1779492928.7078085,stat_pub,stat,-1,,,210,off,off,False,False,
1779492929.2082207,stat_pub,stat,-1,,,210,off,off,False,False,
1779492929.7087653,stat_pub,stat,-1,,,210,off,off,False,False,
1779492930.2090907,stat_pub,stat,-1,,,210,off,off,False,False,
1779492930.7093084,stat_pub,stat,-1,,,210,off,off,False,False,
1779492931.210111,stat_pub,stat,-1,,,209,off,off,False,False,
1779492931.7104166,stat_pub,stat,-1,,,209,off,off,False,False,
1779492932.2110069,stat_pub,stat,-1,,,209,off,off,False,False,
1779492932.7112129,stat_pub,stat,-1,,,209,off,off,False,False,
1779492933.2117527,stat_pub,stat,-1,,,210,off,off,False,False,
1779492933.7120671,stat_pub,stat,-1,,,210,off,off,False,False,
1779492934.212995,stat_pub,stat,-1,,,209,off,off,False,False,
1779492934.7134528,stat_pub,stat,-1,,,210,off,off,False,False,
1779492935.214095,stat_pub,stat,-1,,,209,off,off,False,False,
1779492935.714757,stat_pub,stat,-1,,,209,off,off,False,False,
1779492936.215374,stat_pub,stat,-1,,,209,off,off,False,False,
1779492936.7156885,stat_pub,stat,-1,,,210,off,off,False,False,
1779492937.2166464,stat_pub,stat,-1,,,210,off,off,False,False,
1779492937.7177453,stat_pub,stat,-1,,,210,off,off,False,False,
1779492938.218605,stat_pub,stat,-1,,,209,off,off,False,False,
1779492938.7189226,stat_pub,stat,-1,,,210,off,off,False,False,
1779492939.2190433,stat_pub,stat,-1,,,210,off,off,False,False,
1779492939.7199728,stat_pub,stat,-1,,,210,off,off,False,False,
1779492940.2205112,stat_pub,stat,-1,,,209,off,off,False,False,
1779492940.7217572,stat_pub,stat,-1,,,210,off,off,False,False,
1779492941.222325,stat_pub,stat,-1,,,209,off,off,False,False,
1779492941.7228832,stat_pub,stat,-1,,,210,off,off,False,False,
1779492942.2233658,stat_pub,stat,-1,,,210,off,off,False,False,
1779492942.7236743,stat_pub,stat,-1,,,210,off,off,False,False,
1779492943.2244132,stat_pub,stat,-1,,,210,off,off,False,False,
1779492943.724897,stat_pub,stat,-1,,,209,off,off,False,False,
1779492944.225676,stat_pub,stat,-1,,,209,off,off,False,False,
1779492944.725873,stat_pub,stat,-1,,,209,off,off,False,False,
1779492945.2265263,stat_pub,stat,-1,,,210,off,off,False,False,
1779492945.7272818,stat_pub,stat,-1,,,210,off,off,False,False,
1779492946.22795,stat_pub,stat,-1,,,208,off,off,False,False,
1779492946.7288723,stat_pub,stat,-1,,,210,off,off,False,False,
1779492947.2292666,stat_pub,stat,-1,,,210,off,off,False,False,
1779492947.7299292,stat_pub,stat,-1,,,210,off,off,False,False,
1779492948.2310233,stat_pub,stat,-1,,,209,off,off,False,False,
1779492948.7313085,stat_pub,stat,-1,,,210,off,off,False,False,
1779492949.23173,stat_pub,stat,-1,,,208,off,off,False,False,
1779492949.7323365,stat_pub,stat,-1,,,210,off,off,False,False,
1779492950.2328882,stat_pub,stat,-1,,,210,off,off,False,False,
1779492950.7332544,stat_pub,stat,-1,,,210,off,off,False,False,
1779492951.2335503,stat_pub,stat,-1,,,210,off,off,False,False,
1779492951.7342916,stat_pub,stat,-1,,,210,off,off,False,False,
1779492952.2345746,stat_pub,stat,-1,,,210,off,off,False,False,
1779492952.7353957,stat_pub,stat,-1,,,210,off,off,False,False,
1779492953.2357836,stat_pub,stat,-1,,,210,off,off,False,False,
1779492953.736892,stat_pub,stat,-1,,,209,off,off,False,False,
1779492954.237364,stat_pub,stat,-1,,,209,off,off,False,False,
1779492954.73788,stat_pub,stat,-1,,,208,off,off,False,False,
1779492955.2385087,stat_pub,stat,-1,,,210,off,off,False,False,
1779492955.7388942,stat_pub,stat,-1,,,210,off,off,False,False,
1779492956.239362,stat_pub,stat,-1,,,209,off,off,False,False,
1779492956.7402751,stat_pub,stat,-1,,,209,off,off,False,False,
1779492957.2404962,stat_pub,stat,-1,,,209,off,off,False,False,
1779492957.7409089,stat_pub,stat,-1,,,209,off,off,False,False,
1779492958.2418187,stat_pub,stat,-1,,,210,off,off,False,False,
1779492958.742185,stat_pub,stat,-1,,,209,off,off,False,False,
1779492959.242531,stat_pub,stat,-1,,,209,off,off,False,False,
1779492959.7428787,stat_pub,stat,-1,,,210,off,off,False,False,
1779492960.243405,stat_pub,stat,-1,,,209,off,off,False,False,
1779492960.744155,stat_pub,stat,-1,,,209,off,off,False,False,
1779492961.244697,stat_pub,stat,-1,,,209,off,off,False,False,
1779492961.74513,stat_pub,stat,-1,,,208,off,off,False,False,
1779492962.245642,stat_pub,stat,-1,,,209,off,off,False,False,
1779492962.7463331,stat_pub,stat,-1,,,210,off,off,False,False,
1779492963.2471797,stat_pub,stat,-1,,,210,off,off,False,False,
1779492963.7477977,stat_pub,stat,-1,,,210,off,off,False,False,
1779492964.2483156,stat_pub,stat,-1,,,210,off,off,False,False,
1779492964.7491896,stat_pub,stat,-1,,,210,off,off,False,False,
1779492965.2496104,stat_pub,stat,-1,,,210,off,off,False,False,
1779492965.750149,stat_pub,stat,-1,,,209,off,off,False,False,
1779492966.250588,stat_pub,stat,-1,,,208,off,off,False,False,
1779492966.7513769,stat_pub,stat,-1,,,210,off,off,False,False,
1779492967.2520986,stat_pub,stat,-1,,,210,off,off,False,False,
1779492967.7528565,stat_pub,stat,-1,,,210,off,off,False,False,
1779492968.2531064,stat_pub,stat,-1,,,210,off,off,False,False,
1779492968.7537348,stat_pub,stat,-1,,,210,off,off,False,False,
1779492969.2543473,stat_pub,stat,-1,,,210,off,off,False,False,
1779492969.7545316,stat_pub,stat,-1,,,210,off,off,False,False,
1779492970.2548332,stat_pub,stat,-1,,,210,off,off,False,False,
1779492970.754997,stat_pub,stat,-1,,,209,off,off,False,False,
1779492971.2555757,stat_pub,stat,-1,,,210,off,off,False,False,
1779492971.7565644,stat_pub,stat,-1,,,210,off,off,False,False,
1779492972.2571037,stat_pub,stat,-1,,,210,off,off,False,False,
1779492972.757302,stat_pub,stat,-1,,,209,off,off,False,False,
1779492973.2577813,stat_pub,stat,-1,,,210,off,off,False,False,
1779492973.758336,stat_pub,stat,-1,,,209,off,off,False,False,
1779492974.2591937,stat_pub,stat,-1,,,210,off,off,False,False,
1779492974.759854,stat_pub,stat,-1,,,209,off,off,False,False,
1779492975.2600465,stat_pub,stat,-1,,,210,off,off,False,False,
1779492975.760826,stat_pub,stat,-1,,,208,off,off,False,False,
1779492976.2616918,stat_pub,stat,-1,,,210,off,off,False,False,
1779492976.762167,stat_pub,stat,-1,,,209,off,off,False,False,
1779492977.2627008,stat_pub,stat,-1,,,210,off,off,False,False,
1779492977.7636664,stat_pub,stat,-1,,,210,off,off,False,False,
1779492978.2648716,stat_pub,stat,-1,,,210,off,off,False,False,
1779492978.7655773,stat_pub,stat,-1,,,210,off,off,False,False,
1779492979.2662537,stat_pub,stat,-1,,,210,off,off,False,False,
1779492979.7664642,stat_pub,stat,-1,,,210,off,off,False,False,
1779492980.267435,stat_pub,stat,-1,,,209,off,off,False,False,
1779492980.7679462,stat_pub,stat,-1,,,210,off,off,False,False,
1779492981.2685738,stat_pub,stat,-1,,,210,off,off,False,False,
1779492981.769165,stat_pub,stat,-1,,,209,off,off,False,False,
1779492982.2695372,stat_pub,stat,-1,,,210,off,off,False,False,
1779492982.7701006,stat_pub,stat,-1,,,210,off,off,False,False,
1779492983.2707734,stat_pub,stat,-1,,,209,off,off,False,False,
1779492983.7715979,stat_pub,stat,-1,,,210,off,off,False,False,
1779492984.2718573,stat_pub,stat,-1,,,210,off,off,False,False,
1779492984.772345,stat_pub,stat,-1,,,209,off,off,False,False,
1779492985.2727497,stat_pub,stat,-1,,,210,off,off,False,False,
1779492985.7730763,stat_pub,stat,-1,,,210,off,off,False,False,
1779492986.2734861,stat_pub,stat,-1,,,210,off,off,False,False,
1779492986.7741957,stat_pub,stat,-1,,,210,off,off,False,False,
1779492987.2749066,stat_pub,stat,-1,,,210,off,off,False,False,
1779492987.7752864,stat_pub,stat,-1,,,210,off,off,False,False,
1779492988.2754676,stat_pub,stat,-1,,,210,off,off,False,False,
1779492988.7758288,stat_pub,stat,-1,,,210,off,off,False,False,
1779492989.275992,stat_pub,stat,-1,,,209,off,off,False,False,
1779492989.7762113,stat_pub,stat,-1,,,210,off,off,False,False,
1779492990.2768779,stat_pub,stat,-1,,,210,off,off,False,False,
1779492990.7773995,stat_pub,stat,-1,,,210,off,off,False,False,
1779492991.278147,stat_pub,stat,-1,,,209,off,off,False,False,
1779492991.7788208,stat_pub,stat,-1,,,210,off,off,False,False,
1779492992.2796116,stat_pub,stat,-1,,,210,off,off,False,False,
1779492992.7803016,stat_pub,stat,-1,,,209,off,off,False,False,
1779492993.2816992,stat_pub,stat,-1,,,210,off,off,False,False,
1779492993.7821429,stat_pub,stat,-1,,,210,off,off,False,False,
1779492994.2828312,stat_pub,stat,-1,,,210,off,off,False,False,
1779492994.7836204,stat_pub,stat,-1,,,210,off,off,False,False,
1779492995.2842321,stat_pub,stat,-1,,,210,off,off,False,False,
1779492995.7847579,stat_pub,stat,-1,,,210,off,off,False,False,
1779492996.2853312,stat_pub,stat,-1,,,210,off,off,False,False,
1779492996.7866623,stat_pub,stat,-1,,,210,off,off,False,False,
1779492997.2870493,stat_pub,stat,-1,,,210,off,off,False,False,
1779492997.787595,stat_pub,stat,-1,,,209,off,off,False,False,
1779492998.2879996,stat_pub,stat,-1,,,210,off,off,False,False,
1779492998.7890682,stat_pub,stat,-1,,,210,off,off,False,False,
1779492999.289959,stat_pub,stat,-1,,,209,off,off,False,False,
1779492999.7905815,stat_pub,stat,-1,,,208,off,off,False,False,
1779493000.291235,stat_pub,stat,-1,,,207,off,off,False,False,
1779493000.791562,stat_pub,stat,-1,,,209,off,off,False,False,
1779493001.2919884,stat_pub,stat,-1,,,210,off,off,False,False,
1779493001.7923944,stat_pub,stat,-1,,,210,off,off,False,False,
1779493002.292682,stat_pub,stat,-1,,,209,off,off,False,False,
1779493002.7929316,stat_pub,stat,-1,,,210,off,off,False,False,
1779493003.2934184,stat_pub,stat,-1,,,210,off,off,False,False,
1779493003.7938657,stat_pub,stat,-1,,,210,off,off,False,False,
1779493004.294247,stat_pub,stat,-1,,,209,off,off,False,False,
1779493004.794635,stat_pub,stat,-1,,,209,off,off,False,False,
1779493005.2951896,stat_pub,stat,-1,,,210,off,off,False,False,
1779493005.7956147,stat_pub,stat,-1,,,210,off,off,False,False,
1779493006.2963152,stat_pub,stat,-1,,,210,off,off,False,False,
1779493006.7965043,stat_pub,stat,-1,,,210,off,off,False,False,
1779493007.296628,stat_pub,stat,-1,,,209,off,off,False,False,
1779493007.7970083,stat_pub,stat,-1,,,210,off,off,False,False,
1779493008.2977014,stat_pub,stat,-1,,,210,off,off,False,False,
1779493008.7983997,stat_pub,stat,-1,,,210,off,off,False,False,
1779493009.2986674,stat_pub,stat,-1,,,210,off,off,False,False,
1779493009.799325,stat_pub,stat,-1,,,209,off,off,False,False,
1779493010.2998953,stat_pub,stat,-1,,,210,off,off,False,False,
1779493010.8004434,stat_pub,stat,-1,,,209,off,off,False,False,
1779493011.3013408,stat_pub,stat,-1,,,210,off,off,False,False,
1779493011.802363,stat_pub,stat,-1,,,209,off,off,False,False,
1779493012.302571,stat_pub,stat,-1,,,209,off,off,False,False,
1779493012.8033152,stat_pub,stat,-1,,,210,off,off,False,False,
1779493013.3036506,stat_pub,stat,-1,,,210,off,off,False,False,
1779493013.8043325,stat_pub,stat,-1,,,210,off,off,False,False,
1779493014.3051054,stat_pub,stat,-1,,,210,off,off,False,False,
1779493014.805372,stat_pub,stat,-1,,,209,off,off,False,False,
1779493015.3058357,stat_pub,stat,-1,,,210,off,off,False,False,
1779493015.8064108,stat_pub,stat,-1,,,210,off,off,False,False,
1779493016.3069334,stat_pub,stat,-1,,,210,off,off,False,False,
1779493016.8075643,stat_pub,stat,-1,,,210,off,off,False,False,
1779493017.3080416,stat_pub,stat,-1,,,210,off,off,False,False,
1779493017.80834,stat_pub,stat,-1,,,208,off,off,False,False,
1779493018.3087502,stat_pub,stat,-1,,,210,off,off,False,False,
1779493018.8093026,stat_pub,stat,-1,,,210,off,off,False,False,
1779493019.309809,stat_pub,stat,-1,,,209,off,off,False,False,
1779493019.810425,stat_pub,stat,-1,,,208,off,off,False,False,
1779493020.3106384,stat_pub,stat,-1,,,209,off,off,False,False,
1779493020.8108435,stat_pub,stat,-1,,,209,off,off,False,False,
1779493021.311168,stat_pub,stat,-1,,,208,off,off,False,False,
1779493021.811737,stat_pub,stat,-1,,,209,off,off,False,False,
1779493022.312261,stat_pub,stat,-1,,,209,off,off,False,False,
1779493022.8127587,stat_pub,stat,-1,,,210,off,off,False,False,
1779493023.3129609,stat_pub,stat,-1,,,210,off,off,False,False,
1779493023.8137357,stat_pub,stat,-1,,,210,off,off,False,False,
1779493024.3143098,stat_pub,stat,-1,,,210,off,off,False,False,
1779493024.8145957,stat_pub,stat,-1,,,210,off,off,False,False,
1779493025.3150277,stat_pub,stat,-1,,,210,off,off,False,False,
1779493025.8154566,stat_pub,stat,-1,,,210,off,off,False,False,
1779493026.3157642,stat_pub,stat,-1,,,210,off,off,False,False,
1779493026.8165598,stat_pub,stat,-1,,,210,off,off,False,False,
1779493027.3169167,stat_pub,stat,-1,,,210,off,off,False,False,
1779493027.8173914,stat_pub,stat,-1,,,210,off,off,False,False,
1779493028.3179963,stat_pub,stat,-1,,,210,off,off,False,False,
1779493028.8181484,stat_pub,stat,-1,,,210,off,off,False,False,
1779493029.3183172,stat_pub,stat,-1,,,210,off,off,False,False,
1779493029.8191488,stat_pub,stat,-1,,,210,off,off,False,False,
1779493030.319711,stat_pub,stat,-1,,,209,off,off,False,False,
1779493030.8199089,stat_pub,stat,-1,,,210,off,off,False,False,
1779493031.3206275,stat_pub,stat,-1,,,209,off,off,False,False,
1779493031.8216515,stat_pub,stat,-1,,,210,off,off,False,False,
1779493032.3224223,stat_pub,stat,-1,,,210,off,off,False,False,
1779493032.822858,stat_pub,stat,-1,,,209,off,off,False,False,
1779493033.3234494,stat_pub,stat,-1,,,210,off,off,False,False,
1779493033.8238637,stat_pub,stat,-1,,,210,off,off,False,False,
1779493034.3242717,stat_pub,stat,-1,,,210,off,off,False,False,
1779493034.824918,stat_pub,stat,-1,,,209,off,off,False,False,
1779493035.325212,stat_pub,stat,-1,,,209,off,off,False,False,
1779493035.825489,stat_pub,stat,-1,,,209,off,off,False,False,
1779493036.325733,stat_pub,stat,-1,,,209,off,off,False,False,
1779493036.8262439,stat_pub,stat,-1,,,210,off,off,False,False,
1779493037.3266618,stat_pub,stat,-1,,,210,off,off,False,False,
1779493037.8269567,stat_pub,stat,-1,,,210,off,off,False,False,
1779493038.327457,stat_pub,stat,-1,,,209,off,off,False,False,
1779493038.8280723,stat_pub,stat,-1,,,210,off,off,False,False,
1779493039.3284163,stat_pub,stat,-1,,,210,off,off,False,False,
1779493039.8290083,stat_pub,stat,-1,,,210,off,off,False,False,
1779493040.3295717,stat_pub,stat,-1,,,210,off,off,False,False,
1779493040.8298767,stat_pub,stat,-1,,,210,off,off,False,False,
1779493041.330365,stat_pub,stat,-1,,,208,off,off,False,False,
1779493041.83055,stat_pub,stat,-1,,,207,off,off,False,False,
1779493042.3308644,stat_pub,stat,-1,,,209,off,off,False,False,
1779493042.8314056,stat_pub,stat,-1,,,210,off,off,False,False,
1779493043.3319519,stat_pub,stat,-1,,,210,off,off,False,False,
1779493043.8325183,stat_pub,stat,-1,,,210,off,off,False,False,
1779493044.332953,stat_pub,stat,-1,,,209,off,off,False,False,
1779493044.8331676,stat_pub,stat,-1,,,210,off,off,False,False,
1779493045.3334858,stat_pub,stat,-1,,,210,off,off,False,False,
1779493045.833706,stat_pub,stat,-1,,,209,off,off,False,False,
1779493046.33446,stat_pub,stat,-1,,,208,off,off,False,False,
1779493046.8352566,stat_pub,stat,-1,,,210,off,off,False,False,
1779493047.3357053,stat_pub,stat,-1,,,210,off,off,False,False,
1779493047.8359163,stat_pub,stat,-1,,,210,off,off,False,False,
1779493048.3362174,stat_pub,stat,-1,,,210,off,off,False,False,
1779493048.8365073,stat_pub,stat,-1,,,210,off,off,False,False,
1779493049.3366506,stat_pub,stat,-1,,,210,off,off,False,False,
1779493049.8370547,stat_pub,stat,-1,,,210,off,off,False,False,
1779493050.3375201,stat_pub,stat,-1,,,210,off,off,False,False,
1779493050.837836,stat_pub,stat,-1,,,209,off,off,False,False,
1779493051.3383753,stat_pub,stat,-1,,,210,off,off,False,False,
1779493051.838778,stat_pub,stat,-1,,,209,off,off,False,False,
1779493052.3390083,stat_pub,stat,-1,,,210,off,off,False,False,
1779493052.8395824,stat_pub,stat,-1,,,210,off,off,False,False,
1779493053.3401582,stat_pub,stat,-1,,,210,off,off,False,False,
1779493053.8403347,stat_pub,stat,-1,,,209,off,off,False,False,
1779493054.3404815,stat_pub,stat,-1,,,209,off,off,False,False,
1779493054.841031,stat_pub,stat,-1,,,208,off,off,False,False,
1779493055.341259,stat_pub,stat,-1,,,208,off,off,False,False,
1779493055.8417344,stat_pub,stat,-1,,,210,off,off,False,False,
1779493056.3422158,stat_pub,stat,-1,,,210,off,off,False,False,
1779493056.8427265,stat_pub,stat,-1,,,210,off,off,False,False,
1779493057.342983,stat_pub,stat,-1,,,209,off,off,False,False,
1779493057.8434215,stat_pub,stat,-1,,,210,off,off,False,False,
1779493058.343756,stat_pub,stat,-1,,,209,off,off,False,False,
1779493058.8443477,stat_pub,stat,-1,,,210,off,off,False,False,
1779493059.3448079,stat_pub,stat,-1,,,210,off,off,False,False,
1779493059.845168,stat_pub,stat,-1,,,209,off,off,False,False,
1779493060.3453603,stat_pub,stat,-1,,,210,off,off,False,False,
1779493060.8456783,stat_pub,stat,-1,,,210,off,off,False,False,
1779493061.3462086,stat_pub,stat,-1,,,210,off,off,False,False,
1779493061.84648,stat_pub,stat,-1,,,208,off,off,False,False,
1779493062.3467147,stat_pub,stat,-1,,,210,off,off,False,False,
1779493062.8473067,stat_pub,stat,-1,,,210,off,off,False,False,
1779493063.3477018,stat_pub,stat,-1,,,210,off,off,False,False,
1779493063.8484416,stat_pub,stat,-1,,,210,off,off,False,False,
1779493064.3490374,stat_pub,stat,-1,,,210,off,off,False,False,
1779493064.8497827,stat_pub,stat,-1,,,210,off,off,False,False,
1779493065.3503637,stat_pub,stat,-1,,,209,off,off,False,False,
1779493065.8513808,stat_pub,stat,-1,,,210,off,off,False,False,
1779493066.3519711,stat_pub,stat,-1,,,210,off,off,False,False,
1779493066.8522084,stat_pub,stat,-1,,,210,off,off,False,False,
1779493067.3529594,stat_pub,stat,-1,,,210,off,off,False,False,
1779493067.8535473,stat_pub,stat,-1,,,210,off,off,False,False,
1779493068.3542333,stat_pub,stat,-1,,,210,off,off,False,False,
1779493068.8549929,stat_pub,stat,-1,,,210,off,off,False,False,
1779493069.355421,stat_pub,stat,-1,,,209,off,off,False,False,
1779493069.8558857,stat_pub,stat,-1,,,210,off,off,False,False,
1779493070.3562999,stat_pub,stat,-1,,,210,off,off,False,False,
1779493070.8566787,stat_pub,stat,-1,,,210,off,off,False,False,
1779493071.3569465,stat_pub,stat,-1,,,210,off,off,False,False,
1779493071.857378,stat_pub,stat,-1,,,209,off,off,False,False,
1779493072.3577397,stat_pub,stat,-1,,,210,off,off,False,False,
1779493072.8580444,stat_pub,stat,-1,,,210,off,off,False,False,
1779493073.358532,stat_pub,stat,-1,,,209,off,off,False,False,
1779493073.8589149,stat_pub,stat,-1,,,210,off,off,False,False,
1779493074.3595545,stat_pub,stat,-1,,,210,off,off,False,False,
1779493074.8597078,stat_pub,stat,-1,,,210,off,off,False,False,
1779493075.3600192,stat_pub,stat,-1,,,210,off,off,False,False,
1779493075.86048,stat_pub,stat,-1,,,207,off,off,False,False,
1779493076.3611784,stat_pub,stat,-1,,,209,off,off,False,False,
1779493076.8617141,stat_pub,stat,-1,,,210,off,off,False,False,
1779493077.3622005,stat_pub,stat,-1,,,210,off,off,False,False,
1779493077.862616,stat_pub,stat,-1,,,209,off,off,False,False,
1779493078.3628998,stat_pub,stat,-1,,,210,off,off,False,False,
1779493078.863484,stat_pub,stat,-1,,,209,off,off,False,False,
1779493079.3641942,stat_pub,stat,-1,,,210,off,off,False,False,
1779493079.8646064,stat_pub,stat,-1,,,210,off,off,False,False,
1779493080.3647695,stat_pub,stat,-1,,,210,off,off,False,False,
1779493080.8650613,stat_pub,stat,-1,,,210,off,off,False,False,
1779493081.3654878,stat_pub,stat,-1,,,210,off,off,False,False,
1779493081.866294,stat_pub,stat,-1,,,209,off,off,False,False,
1779493082.36666,stat_pub,stat,-1,,,208,off,off,False,False,
1779493082.867124,stat_pub,stat,-1,,,209,off,off,False,False,
1779493083.3673167,stat_pub,stat,-1,,,210,off,off,False,False,
1779493083.867837,stat_pub,stat,-1,,,209,off,off,False,False,
1779493084.3683915,stat_pub,stat,-1,,,210,off,off,False,False,
1779493084.8689697,stat_pub,stat,-1,,,210,off,off,False,False,
1779493085.3694093,stat_pub,stat,-1,,,210,off,off,False,False,
1779493085.8696105,stat_pub,stat,-1,,,210,off,off,False,False,
1779493086.369921,stat_pub,stat,-1,,,209,off,off,False,False,
1779493086.870536,stat_pub,stat,-1,,,208,off,off,False,False,
1779493087.3709898,stat_pub,stat,-1,,,209,off,off,False,False,
1779493087.8717117,stat_pub,stat,-1,,,210,off,off,False,False,
1779493088.3725982,stat_pub,stat,-1,,,210,off,off,False,False,
1779493088.8731117,stat_pub,stat,-1,,,210,off,off,False,False,
1779493089.373984,stat_pub,stat,-1,,,209,off,off,False,False,
1779493089.874411,stat_pub,stat,-1,,,209,off,off,False,False,
1779493090.374568,stat_pub,stat,-1,,,209,off,off,False,False,
1779493090.875137,stat_pub,stat,-1,,,209,off,off,False,False,
1779493091.3753183,stat_pub,stat,-1,,,210,off,off,False,False,
1779493091.875646,stat_pub,stat,-1,,,209,off,off,False,False,
1779493092.375924,stat_pub,stat,-1,,,209,off,off,False,False,
1779493092.8761938,stat_pub,stat,-1,,,210,off,off,False,False,
1779493093.3767266,stat_pub,stat,-1,,,210,off,off,False,False,
1779493093.8772953,stat_pub,stat,-1,,,210,off,off,False,False,
1779493094.377627,stat_pub,stat,-1,,,209,off,off,False,False,
1779493094.8779418,stat_pub,stat,-1,,,210,off,off,False,False,
1779493095.378574,stat_pub,stat,-1,,,209,off,off,False,False,
1779493095.8789055,stat_pub,stat,-1,,,210,off,off,False,False,
1779493096.3793285,stat_pub,stat,-1,,,210,off,off,False,False,
1779493096.8796113,stat_pub,stat,-1,,,210,off,off,False,False,
1779493097.3797166,stat_pub,stat,-1,,,210,off,off,False,False,
1779493097.8802164,stat_pub,stat,-1,,,210,off,off,False,False,
1779493098.3803737,stat_pub,stat,-1,,,209,off,off,False,False,
1779493098.8807867,stat_pub,stat,-1,,,209,off,off,False,False,
1779493099.3812613,stat_pub,stat,-1,,,209,off,off,False,False,
1779493099.8816907,stat_pub,stat,-1,,,210,off,off,False,False,
1779493100.3819935,stat_pub,stat,-1,,,210,off,off,False,False,
1779493100.8821683,stat_pub,stat,-1,,,210,off,off,False,False,
1779493101.3827136,stat_pub,stat,-1,,,210,off,off,False,False,
1779493101.883058,stat_pub,stat,-1,,,209,off,off,False,False,
1779493102.3834612,stat_pub,stat,-1,,,210,off,off,False,False,
1779493102.8837986,stat_pub,stat,-1,,,210,off,off,False,False,
1779493103.384331,stat_pub,stat,-1,,,209,off,off,False,False,
1779493103.8849273,stat_pub,stat,-1,,,210,off,off,False,False,
