unix_ts_recv,seq,rtt_ms,t_send_unix,warmup,test_id,condition,camera_mode,lidar_mode,video_enabled,lidar_enabled
1779496315.826257,1186,11.9348,1779496315.8143222,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496315.9377472,1187,22.9363,1779496315.914811,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496316.0293276,1188,13.8528,1779496316.0154748,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496316.1203616,1189,4.6647,1779496316.115697,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496316.232253,1190,16.0174,1779496316.2162356,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496316.323481,1191,6.7561,1779496316.316725,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496316.4374464,1192,19.7282,1779496316.4177182,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496316.528934,1193,10.8421,1779496316.518092,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496316.6371362,1194,18.414,1779496316.6187222,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496316.7304194,1195,11.0426,1779496316.7193768,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496316.8378422,1196,17.7076,1779496316.8201346,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496316.9297774,1197,9.2561,1779496316.9205213,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496317.0412626,1198,20.184,1779496317.0210786,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496317.1318402,1199,10.5305,1779496317.1213098,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496317.2978542,1200,76.1099,1779496317.2217443,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496317.3315897,1201,9.5417,1779496317.322048,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496317.4415145,1202,18.9719,1779496317.4225426,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496317.535149,1203,11.6038,1779496317.5235453,False,C2_video_normal,C2_video_normal,normal,off,True,False
