unix_ts_recv,seq,rtt_ms,t_send_unix,warmup,test_id,condition,camera_mode,lidar_mode,video_enabled,lidar_enabled
1779496901.34004,6673,6.7899,1779496901.33325,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496901.450351,6674,16.6283,1779496901.4337227,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496901.5388324,6675,4.529,1779496901.5343034,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496901.7098327,6676,74.909,1779496901.6349237,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496901.7907171,6677,55.0661,1779496901.735651,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496901.869522,6678,33.308,1779496901.836214,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496901.9555376,6679,18.6388,1779496901.9368987,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496902.0652556,6680,28.0774,1779496902.0371783,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496902.1714158,6681,34.1558,1779496902.13726,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496902.2591395,6682,20.9334,1779496902.2382061,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496902.354773,6683,16.0201,1779496902.338753,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496902.4578946,6684,18.9853,1779496902.4389093,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496902.5575695,6685,18.2793,1779496902.5392902,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496902.673659,6686,33.998,1779496902.639661,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496902.757433,6687,17.5445,1779496902.7398884,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496902.8497002,6688,8.9967,1779496902.8407035,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496902.9615178,6689,20.3776,1779496902.9411402,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496903.0522208,6690,10.6225,1779496903.0415983,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496903.1673574,6691,25.2349,1779496903.1421225,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496903.2659748,6692,23.3798,1779496903.242595,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496903.3565075,6693,13.6552,1779496903.3428524,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496903.4543753,6694,11.1752,1779496903.4432,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496903.5636375,6695,19.9952,1779496903.5436423,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496903.6776059,6696,32.9266,1779496903.6446793,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496903.7620618,6697,16.5224,1779496903.7455394,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496903.8590746,6698,13.1552,1779496903.8459194,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496903.9670281,6699,20.2622,1779496903.946766,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496904.0619357,6700,14.0812,1779496904.0478544,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496904.2334774,6701,84.697,1779496904.1487803,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496904.2623813,6702,13.2856,1779496904.2490957,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496904.3691654,6703,19.8483,1779496904.349317,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496904.4591358,6704,8.919,1779496904.4502168,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496904.5672894,6705,16.2895,1779496904.5509999,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496904.7149098,6706,63.4742,1779496904.6514356,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496904.798768,6707,47.0614,1779496904.7517066,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496904.882382,6708,30.1573,1779496904.8522246,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496904.9655292,6709,13.1443,1779496904.952385,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496905.0722806,6710,19.5863,1779496905.0526943,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496905.2275887,6711,74.471,1779496905.1531177,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496905.3144147,6712,60.8907,1779496905.253524,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496905.3992217,6713,45.1522,1779496905.3540695,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496905.4847536,6714,29.7897,1779496905.454964,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496905.57166,6715,16.33,1779496905.55533,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496905.6832755,6716,27.7948,1779496905.6554806,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496905.778067,6717,21.7414,1779496905.7563257,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496905.8712347,6718,14.426,1779496905.8568087,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496905.9797196,6719,22.1338,1779496905.9575858,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
